company_name,job_title,job_type,Department,Location,Posted_Time,Salary_range
Opik Gold Resources Limited,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Niger),3 weeks ,"NGN 150,000 - 250,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Ondo),3 weeks ,"NGN 150,000 - 250,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Taraba),3 weeks ,"NGN 150,000 - 250,000"
HR On Wheels,Business Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 600,000 - 900,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Nassarawa),3 weeks ,"NGN 150,000 - 250,000"
PowerMax Renewable Energies Limited,Sales Executive,Sales,Sales,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Royal Jatoz Hotels,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
ADVENT HOMES,Operational and Performance Manager,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Ken Digital Tech Hub,Executive Marketer,Marketing & Communications,Marketing & Communications,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Sun Power Limited,Junior Sales & Pre-sales Engineer,Sales,Sales,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Blue Creations Media,Content Creator/ Videographer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
LF Partners (Legal Practitioners),Litigation Associate,Legal Services,Legal Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Acious Investment Services Limited,Business Development Manager,Marketing & Communications,Marketing & Communications,Rest of Nigeria (Abia),3 weeks ,"NGN 150,000 - 250,000"
Caring Habitat,Medical Officer,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Mictec Schools,Chemistry & Agriculture Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Mictec Schools,Early Learning Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Cross River),3 weeks ,"NGN 150,000 - 250,000"
CIAPP Ventures,IT/Media Officer,Consulting & Strategy,Consulting & Strategy,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Benue),3 weeks ,"NGN 150,000 - 250,000"
HR On Wheels,IT Support Specialist,Engineering & Technology,Engineering & Technology,Remote (Work From Home),3 weeks ,"NGN 250,000 - 400,000"
HR On Wheels,Web Designer,Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 250,000 - 400,000"
CIAPP Ventures,Marketing/Operations Manager,Consulting & Strategy,Consulting & Strategy,Lagos,3 weeks ,"NGN 150,000 - 250,000"
HR On Wheels,Social Media Manager,Marketing & Communications,Marketing & Communications,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
E-direct,In-House Counsel,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Customer Service Officer,Customer Service & Support,Customer Service & Support,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
HR On Wheels,Sales/Customer Service Representative,Engineering & Technology,Engineering & Technology,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Raeda Express Limited,Client Relations Manager,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
CIAPP Ventures,Front Desk Officer,Consulting & Strategy,Consulting & Strategy,Lagos,3 weeks ,"NGN 70,000 - 150,000"
HR On Wheels,Creative Designer (Brand Identity Specialist),Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Mictec Schools,MATHEMATICS TEACHER,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Viral Playlists Digital,Playlist Curator (Intern),Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Botare Creation Nigeria Company Limited,Executive Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Plaudit Realties and Investment ltd,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
IfeanHealth Nigeria Limited,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Coinbox Limited,Finance Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
AJ's Rentals LTD,Quality Assurance Engineer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Geoinfotech Resources Limited,Sales Manager,Sales,Sales,Abuja,3 weeks ,"NGN 250,000 - 400,000"
Landseeds Integrated Services Limited,Business Associate,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Careers Verified,Installment Manager,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Coinbox Limited,Cooperative Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Carpenter/Furniture Maker,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Biokeft Pharmaceutical Limited,Medical Sales Representative,Sales,Sales,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
Plaudit Realties and Investment ltd,Marketer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Journalist,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Bespoke Balloons and Flowers,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Makarios Consulting Services,Invoice Officer/Sales Attendant,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Plaudit Realties and Investment ltd,Customer Care Representative,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Coinbox Limited,Field Agents,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Awacash,Human Resources & Admin Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Awacash,Customer Service Representative,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
CIAPP Ventures,HR/Admin Officer,Consulting & Strategy,Consulting & Strategy,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FasTrack Schools,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FasTrack Schools,School Accountant / Bursar,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Awacash,Credit Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Awacash,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
Yo Digital And Brand Solutions Ltd,Personal Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Nextins Technologies Limited,Laundry Operator,Hospitality & Leisure,Hospitality & Leisure,Rest of Nigeria (Abia),3 weeks ,"NGN 70,000 - 150,000"
Lagooz Schools,ICT Teacher,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Lagooz Schools,Mathematics Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Taju Audu and Co.,Housekeeper,Hospitality & Leisure,Hospitality & Leisure,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Lagooz Schools,Physics Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Cloudmesh Global Ltd,Podcast & Interview Presenter,Marketing & Communications,Marketing & Communications,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Khadasha Innovations Africa,Facility Support Officer,Estate Agents & Property Management,Estate Agents & Property Management,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Lagooz Schools,English Language Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Personnel Consult Solution,Receptionist,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Imagine Early years & Elementary,Program Instructor,Product & Project Management,Product & Project Management,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Lagooz Schools,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Coniah Systems Support Limited,Full-Stack Developer (Agile .NET),Software & Data,Software & Data,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Landwey Investment Llimited,Spy Police Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 150,000 - 250,000"
PWAN Group,Legal/Admin Officer,Legal Services,Legal Services,Rest of Nigeria (Ebonyi),3 weeks ,"NGN 150,000 - 250,000"
Vcare Facilities and Services Limited,Facility Manager,Estate Agents & Property Management,Estate Agents & Property Management,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Vcare Facilities and Services Limited,Electrician/ Utility Officer,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Lekki Gardens Estates Limited,Legal Officer,Legal Services,Legal Services,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Teknokleen Group,Account Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Odixcity Consulting,Licensed Lawyer,Legal Services,Legal Services,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Africa Delivery Technologies Limited (Kwik),Fulfillment Officer,Supply Chain & Procurement,Supply Chain & Procurement,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FasTrack Schools,School Administrative Staff,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Tecpoint Global Solutions Limited,Customer Care Executive,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Global BlockChain Innovative Technologies Limited,Personal Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
BlueSteel Solutions,Account Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
FMR Agency,Registered Nurse,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FMR Agency,Social Media and Customer Service Representative,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Azid Properties Ltd,Project manager (Real Estate Firm),Product & Project Management,Product & Project Management,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Swift Consulting,Logistics Manager,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Kenex Konsults International,Customer Service Officer,Customer Service & Support,Customer Service & Support,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
Bola Ajibola & Co.,Litigation Lawyer,Legal Services,Legal Services,Lagos,3 weeks ,"NGN 250,000 - 400,000"
BashleeNG,MEP Tender & Estimation Engineer,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 250,000 - 400,000"
BashleeNG,Project Engineer(MEP),Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Yousheng Group,Admin Staff,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Swift Consulting,Facility Manager,Estate Agents & Property Management,Estate Agents & Property Management,Abuja,3 weeks ,"NGN 150,000 - 250,000"
Permanent Capital Ventures Limited,Digital Marketing & Brand Strategist,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Alluring Interior Designs and Deco,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Study Advisory Services Limited,Social Media & Digital Marketing Executive,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Awacash,Verification Officer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Awacash,Chief Financial Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
Strategic Selection,Domestic Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Ashmed Integrated Health Services Limited,Head of Medicals,Medical & Pharmaceutical,Medical & Pharmaceutical,Abuja,3 weeks ,"NGN 400,000 - 600,000"
Realdata International Limited,Executive Marketing Assistant,Marketing & Communications,Marketing & Communications,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Awacash,Head of Operations,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
Lifepotter Schools and Edusupplies Ltd,Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Stride Recruitment Limited,IT Manager,Software & Data,Software & Data,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Incubax Technologies Limited,Sales Executive,Sales,Sales,Abuja,3 weeks ,"NGN 150,000 - 250,000"
Arteasy Nigeria,Sales Representative (In-Store & Online Sales),Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Tigfox Power Nigeria Limited,Sales Representative,Sales,Sales,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Odevaspiv,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
Tigfox Power Nigeria Limited,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Tigfox Power Nigeria Limited,Sales Representative,Sales,Sales,Rest of Nigeria (Edo),3 weeks ,"NGN 70,000 - 150,000"
Davchord Media,Script Writer,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Arteasy Nigeria,Cashier/ Inventory & Product Admin,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Tidy Folds Cleaning Services,Sales Personnel,Sales,Sales,Abuja,3 weeks ,"NGN 70,000 - 150,000"
FMR Agency,Operations Lead,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Benny Aluminium Co. Ltd,Office Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Signature Africa,Personal Assistant to the CEO,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Hospital Manager,Admin & Office,Admin & Office,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
Woodbridge,Assistant Property Manager,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Style by Creativemike,Personal Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Technical Assistant (Engineer),Engineering & Technology,Engineering & Technology,Port Harcourt & Rivers State,3 weeks ,"NGN 250,000 - 400,000"
New Year Mega Lottery Ltd,Creative Designer - AI & Digital Content,Creative & Design,Creative & Design,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Roki Foods Ltd,Business development lead,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Authority Wit,Business Lawyer,Legal Services,Legal Services,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Authority Wit,Sales Development Rep (SDR),Sales,Sales,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Erhyn Business Solutions,Group HR Manager,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 600,000 - 900,000"
Stride Recruitment Limited,Human Resource,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Authority Wit,Operations Coordinator,Admin & Office,Admin & Office,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Loral International Schools,PHE Teachers,"Research, Teaching & Training","Research, Teaching & Training",Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Grand Havard,Business Development Executive,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Aniso Specialist Medical Centre,Cashier,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Edo),3 weeks ,"NGN 70,000 - 150,000"
Arteasy Nigeria,Retail Store Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Beebeejump Int'l Limited,After Sales Engineer,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 150,000 - 250,000"
StreSERT Integrated Limited (SIL),Loading Bay Supervisor,Supply Chain & Procurement,Supply Chain & Procurement,Abeokuta & Ogun State,3 weeks ,"NGN 600,000 - 900,000"
AJ's Rentals LTD,Back End Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
FMR Agency,Account & Finance Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
